                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     413                                      643                  1.0000000000000000E+000                  1.0500000000000001E-002                  3.6564427519756579E+006                  4.9280218031583689E+004                  5.1516281179161206E+003                  2.2798995314513690E+000                  1.8954922175161848E+000                 -3.3440680376610405E+000                  7.1353885105795500E-001                  6.7147889947809930E-005                  2.7589400840601275E-001                  1.8381105828817296E-003                  5.4318382025410317E-004                  4.5005110362730180E-003                  9.8015834361505900E-004                  1.5200000000000000E+000                  0.0000000000000000E+000                  1.0845792567525139E+000                  1.0186235342771619E-004                  4.1935888715200009E-001                  2.7939280864680612E-003                  8.2563940676076881E-004                  6.8407767751349838E-003                  1.4898406822948910E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5199999990736763E+000                  1.8949858528689849E+000                  1.5199999984610584E+000                  1.8947379618785478E+000                  2.1184502571299869E+004                  1.2590134484165322E+007                  6.6669604472982101E+009                  9.6724525822836928E-004                  9.6724525822836983E-004                  1.0724413448569763E-069                  3.6902868573839900E-005                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.1538855778974702E+014                                  "15140"                               "gfortran"                                 "10.2.0"                   "x86_64-macos-21.11.1"                                 "CRMATH"                               "20230118" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.5200000000000000E+000                  2.7772200564627558E-001                  3.7120489705672375E+000                 -6.8049575278771979E+000                  4.7173971368429193E+000                  7.1355999999999997E-001                  2.7593999999999996E-001                  1.0500000000000065E-002 
                                       2                  1.5199999999981000E+000                  2.7772164226712676E-001                  3.7122842433998979E+000                 -6.8033190720339842E+000                  4.7192714083837828E+000                  7.1355999999999986E-001                  2.7593999999999996E-001                  1.0500000000000176E-002 
                                       3                  1.5199999999957252E+000                  2.7772118975232807E-001                  3.7125463855469185E+000                 -6.8015087398495133E+000                  4.7213444979013222E+000                  7.1355999999999986E-001                  2.7593999999999996E-001                  1.0500000000000176E-002 
                                       4                  1.5199999999933502E+000                  2.7772073911848322E-001                  3.7129406148833253E+000                 -6.7988127020784335E+000                  4.7244357075705974E+000                  7.1355999999999997E-001                  2.7593999999999996E-001                  1.0500000000000065E-002 
                                       5                  1.5199999999886002E+000                  2.7771984342423295E-001                  3.7137332310859645E+000                 -6.7934900425675897E+000                  4.7305529423079964E+000                  7.1355999999999997E-001                  2.7593999999999996E-001                  1.0500000000000065E-002 
                                       6                  1.5199999999791003E+000                  2.7771807384049252E-001                  3.7156012739027822E+000                 -6.7814156495502882E+000                  4.7445002905688369E+000                  7.1355999999999997E-001                  2.7593999999999991E-001                  1.0500000000000176E-002 
                                       7                  1.5199999999553502E+000                  2.7771377109316264E-001                  3.7183408719575310E+000                 -6.7649840220661046E+000                  4.7636795090005197E+000                  7.1355999999999997E-001                  2.7593999999999996E-001                  1.0500000000000065E-002 
                                       8                  1.5199999999316005E+000                  2.7770962797914811E-001                  3.7225424722485720E+000                 -6.7419294424599672E+000                  4.7909490790725906E+000                  7.1355999999999997E-001                  2.7593999999999996E-001                  1.0500000000000065E-002 
                                       9                  1.5199999998841003E+000                  2.7770176982935840E-001                  3.7284042013373209E+000                 -6.7139249230270792E+000                  4.8248359460979282E+000                  7.1355999999999997E-001                  2.7593999999999996E-001                  1.0500000000000065E-002 
                                      10                  1.5199999998366003E+000                  2.7769440201588774E-001                  3.7329854939639548E+000                 -6.6947361750882273E+000                  4.8486230222231264E+000                  7.1355999999999997E-001                  2.7593999999999996E-001                  1.0500000000000065E-002 
